f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,label,subset,r,r_diff,closest_centroid,x_pca,y_pca,x_mds,y_mds
3,64,134,101,91,6,7,9,16,12,,unseen,0.31283333333333335,-0.02083333333333337,0,,,30.370434,9.169434
3,43,149,129,92,6,8,11,18,12,,unseen,0.395,-0.002666666666666706,0,,,39.618267,-24.737797
3,64,141,128,63,6,9,16,17,10,,unseen,0.4325,0.021166666666666667,0,,,-22.728344,-82.00117
3,41,126,157,87,6,9,17,17,10,,unseen,0.4395,0.02616666666666667,0,,,-24.53326,-86.16192
2,69,170,103,77,5,9,14,20,10,,unseen,0.4176666666666667,0.03833333333333333,0,,,56.881466,-32.05457
2,46,171,128,103,6,8,3,12,12,,unseen,0.38183333333333336,-0.03316666666666668,1,,,32.468872,76.23519
3,59,151,119,83,4,8,16,15,11,,unseen,0.4713333333333333,0.02366666666666667,0,,,-48.18311,-64.84682
3,66,127,103,84,5,9,15,16,12,,unseen,0.3458333333333333,0.03350000000000003,0,,,95.28832,10.816505
2,52,127,136,77,4,9,11,14,11,,unseen,0.5016666666666667,0.025999999999999912,0,,,-17.668552,-32.640915
2,62,160,117,109,6,9,18,20,11,,unseen,0.35033333333333333,0.009666666666666657,0,,,39.76113,-71.37692
2,37,131,136,60,5,8,12,16,10,,unseen,0.3973333333333333,0.04700000000000004,0,,,-39.206844,-43.94847
3,33,143,126,87,5,8,13,16,13,,unseen,0.3435,0.03316666666666662,0,,,13.272643,5.4825907
2,35,154,165,78,5,7,4,6,10,,unseen,0.247,-0.02099999999999999,1,,,-54.542057,30.111336
2,68,147,124,67,4,9,14,17,11,,unseen,0.4488333333333333,0.03616666666666668,0,,,-17.54921,-34.4217
3,48,168,115,81,4,7,13,15,11,,unseen,0.42183333333333334,0.0028333333333333544,0,,,-95.76364,-0.2143541
2,66,170,169,101,6,8,4,13,11,,unseen,0.2941666666666667,-0.03983333333333333,1,,,85.99,-31.696661
2,52,145,125,98,4,9,17,21,11,,unseen,0.4635,0.052166666666666694,0,,,-16.754011,-29.618078
2,52,142,125,70,4,9,16,16,10,,unseen,0.5418333333333333,0.0578333333333334,0,,,-59.61184,-2.9771483
3,54,187,115,105,4,8,13,15,12,,unseen,0.4495,0.012833333333333308,0,,,24.901173,-25.905708
2,53,166,104,110,4,9,19,19,10,,unseen,0.4508333333333333,0.06983333333333341,0,,,-60.414783,-9.897121
3,51,138,129,98,5,7,13,17,10,,unseen,0.4266666666666667,0.002999999999999947,0,,,17.988007,19.73546
3,57,161,125,98,4,9,16,20,10,,unseen,0.536,0.04966666666666664,0,,,-22.171867,-10.163219
2,65,182,108,70,4,8,13,16,10,,unseen,0.5105,0.0485000000000001,0,,,-3.5995286,-0.26508045
3,62,122,133,92,5,9,12,15,13,,unseen,0.389,0.013000000000000012,0,,,-18.399937,-60.52723
3,61,126,130,62,6,7,19,18,11,,unseen,0.2743333333333333,-0.0016666666666666496,0,,,-4.8553467,-19.816736
3,67,122,121,68,4,9,15,17,10,,unseen,0.5001666666666666,0.0548333333333334,0,,,-30.821163,-1.3259723
3,46,130,127,70,4,9,10,15,13,,unseen,0.456,0.032999999999999974,0,,,-5.901264,-53.242176
3,45,137,115,87,4,9,11,15,13,,unseen,0.4568333333333333,0.03716666666666668,0,,,-3.3473384,-54.359264
3,51,159,127,61,4,7,14,17,10,,unseen,0.4573333333333333,0.028333333333333377,0,,,-41.386597,67.00817
3,64,150,131,100,6,9,16,18,10,,unseen,0.4645,0.01649999999999996,0,,,-25.852303,-77.43437
2,57,172,136,69,6,7,5,8,12,,unseen,0.3396666666666667,-0.053666666666666696,1,,,65.67574,43.238873
2,57,168,147,78,4,9,11,16,11,,unseen,0.5026666666666667,0.022666666666666613,0,,,-16.262781,-35.520916
2,51,169,137,73,5,8,11,14,12,,unseen,0.42283333333333334,0.008166666666666655,0,,,-86.22629,19.571827
2,60,173,121,84,6,8,16,18,13,,unseen,0.4018333333333333,-0.005166666666666653,0,,,72.58988,-2.721116
2,43,127,110,109,4,9,17,15,10,,unseen,0.4656666666666667,0.06999999999999995,0,,,-65.5921,-9.806147
2,51,171,147,86,6,9,18,14,11,,unseen,0.44416666666666665,-0.01050000000000001,0,,,37.487747,-70.67124
3,68,147,130,65,4,9,14,16,13,,unseen,0.4241666666666667,0.02783333333333332,0,,,-5.333198,-49.075768
2,59,158,105,87,4,9,16,17,10,,unseen,0.528,0.06233333333333335,0,,,-52.073624,-7.565549
2,57,173,118,61,4,8,14,19,10,,unseen,0.501,0.05700000000000005,0,,,-5.1485744,0.12151389
2,70,161,147,88,4,9,15,13,13,,unseen,0.45766666666666667,0.01100000000000001,0,,,1.0162196,-78.80733
2,68,154,102,86,5,9,21,15,12,,unseen,0.335,0.026666666666666672,0,,,39.479088,39.18045
3,56,194,159,77,5,7,5,9,10,,unseen,0.3556666666666667,-0.026000000000000023,1,,,14.935552,22.019747
2,35,130,116,93,5,8,16,19,10,,unseen,0.4115,0.0645,0,,,-37.95563,-47.917053
2,32,146,119,60,5,8,14,20,10,,unseen,0.3478333333333333,0.054833333333333345,0,,,-40.045116,-44.57338
3,33,148,110,84,5,9,14,19,13,,unseen,0.322,0.033999999999999975,0,,,-21.008104,-61.786922
3,62,139,148,67,6,8,15,17,10,,unseen,0.436,0.019666666666666666,0,,,15.855645,75.92754
3,66,149,119,82,5,8,16,19,13,,unseen,0.351,0.03700000000000003,0,,,14.224449,8.523739
3,44,173,138,60,5,8,17,15,12,,unseen,0.3258333333333333,0.016833333333333367,0,,,-60.614548,56.202053
2,55,190,138,98,5,9,4,10,10,,unseen,0.4608333333333333,0.0021666666666667056,1,,,61.307003,-22.66919
3,54,132,141,69,4,7,17,16,11,,unseen,0.39566666666666667,0.016666666666666663,0,,,-94.02131,0.687208
2,60,143,109,90,4,7,21,15,12,,unseen,0.384,0.021333333333333315,0,,,24.519506,34.759285
2,57,116,103,83,4,8,15,17,10,,unseen,0.514,0.06833333333333336,0,,,-0.21140943,1.5955639
2,50,131,111,78,5,7,16,14,13,,unseen,0.316,0.014000000000000012,0,,,-6.4070654,22.826607
3,70,165,123,61,5,9,14,16,13,,unseen,0.31683333333333336,0.019166666666666665,0,,,-20.010134,-58.491104
3,35,131,111,62,6,9,11,12,10,,unseen,0.37083333333333335,0.037166666666666626,0,,,-27.903318,-84.42918
2,37,171,112,105,6,8,13,19,12,,unseen,0.3278333333333333,0.015833333333333366,0,,,28.729647,81.61118
2,69,176,161,62,6,9,6,8,11,,unseen,0.2713333333333333,-0.038666666666666655,1,,,41.37026,-66.33036
3,36,133,114,89,6,8,12,19,11,,unseen,0.3536666666666667,0.019999999999999962,0,,,22.13986,-40.69695
3,62,154,149,71,6,9,15,15,10,,unseen,0.4705,0.009166666666666712,0,,,-22.032734,-83.25517
3,32,158,110,64,4,8,17,17,10,,unseen,0.4236666666666667,0.05199999999999999,0,,,-40.341156,16.324692
3,54,141,137,62,6,9,17,16,12,,unseen,0.35383333333333333,0.016500000000000015,0,,,71.01009,11.240984
2,45,115,105,61,4,9,19,19,11,,unseen,0.37683333333333335,0.06716666666666665,0,,,-20.264961,-33.159542
3,60,157,126,80,4,9,15,18,11,,unseen,0.4846666666666667,0.023666666666666614,0,,,-0.7077185,92.79823
2,70,149,110,95,4,9,10,14,11,,unseen,0.4533333333333333,0.017000000000000015,0,,,-13.558385,-32.291637
2,32,188,133,71,4,7,4,12,13,,unseen,0.31333333333333335,-0.01266666666666666,1,,,-51.988506,-33.522205
3,37,124,103,95,4,9,14,17,11,,unseen,0.41533333333333333,0.03866666666666668,0,,,-2.087883,98.650444
3,58,114,103,99,4,9,12,17,10,,unseen,0.5025,0.0535000000000001,0,,,-23.88124,-9.736225
2,69,153,147,102,6,7,3,7,11,,unseen,0.2695,-0.05983333333333335,1,,,-85.42408,-19.011034
3,65,152,122,93,4,9,12,15,10,,unseen,0.5433333333333333,0.03866666666666663,0,,,-25.508427,-11.584193
2,63,169,122,101,5,7,4,15,11,,unseen,0.3428333333333333,-0.03049999999999997,1,,,-29.724201,35.76118
3,56,157,140,77,4,9,10,20,10,,unseen,0.5493333333333333,0.042333333333333334,0,,,-30.249233,-5.899149
3,54,160,154,103,5,9,13,14,10,,unseen,0.455,0.03433333333333333,1,,,56.331165,-9.226112
2,37,142,111,77,5,9,17,15,10,,unseen,0.43866666666666665,0.044333333333333336,0,,,63.85801,-31.840628
2,69,171,140,105,5,8,4,11,11,,unseen,0.3258333333333333,-0.021499999999999964,1,,,-32.540127,-23.8634
3,64,158,129,65,4,8,13,21,12,,unseen,0.417,0.029333333333333378,0,,,19.218185,-26.146858
2,69,123,162,66,4,7,11,16,10,,unseen,0.4038333333333333,0.017833333333333368,0,,,12.535796,53.586044
2,57,153,120,71,6,8,10,14,12,,unseen,0.4185,-0.012166666666666659,0,,,31.99639,80.76962
3,42,148,118,87,6,7,10,13,11,,unseen,0.353,-0.033999999999999975,0,,,-6.324149,-19.159195
3,34,112,128,66,4,8,16,15,12,,unseen,0.37316666666666665,0.05250000000000005,0,,,21.427206,-22.048761
3,50,144,111,69,4,7,15,21,10,,unseen,0.44083333333333335,0.04949999999999999,0,,,-40.59856,65.10507
3,40,166,107,97,6,7,3,10,10,,unseen,0.338,-0.016666666666666663,1,,,14.209956,-58.39983
2,52,113,138,60,6,9,14,17,10,,unseen,0.43433333333333335,0.03433333333333333,0,,,11.463695,-14.313265
3,68,143,115,97,4,8,17,14,13,,unseen,0.4195,0.028833333333333322,0,,,56.205685,-52.737045
2,53,153,132,67,5,8,11,16,11,,unseen,0.4098333333333333,0.007833333333333359,0,,,-37.101505,-26.876013
2,70,131,148,75,4,8,17,18,13,,unseen,0.4106666666666667,0.043999999999999984,0,,,-69.28473,-43.707943
2,45,102,138,64,6,7,15,19,13,,unseen,0.2743333333333333,0.005666666666666709,0,,,-17.814035,34.428944
3,58,152,104,74,4,7,15,19,10,,unseen,0.4485,0.042833333333333334,0,,,-39.57296,64.959206
2,48,150,123,96,4,8,12,17,11,,unseen,0.49733333333333335,0.01933333333333337,0,,,3.3184512,-36.59448
2,45,152,129,61,6,9,14,18,13,,unseen,0.35733333333333334,0.031333333333333324,0,,,-77.22937,35.52006
3,54,147,127,94,6,7,4,12,12,,unseen,0.361,-0.04633333333333334,1,,,28.356426,9.4237585
2,56,159,167,89,4,8,18,14,10,,unseen,0.5168333333333334,0.04249999999999998,0,,,-2.5760937,8.461693
3,44,143,123,85,5,9,17,17,11,,unseen,0.3855,0.02483333333333332,0,,,40.59295,-39.758087
2,70,154,123,86,4,8,12,15,10,,unseen,0.5375,0.03949999999999998,0,,,0.25246298,4.4993157
3,34,129,156,93,4,9,14,18,11,,unseen,0.40166666666666667,0.032999999999999974,0,,,0.7357832,97.64366
2,50,112,125,66,4,7,17,18,13,,unseen,0.37666666666666665,0.029000000000000026,0,,,-53.974438,-33.50035
2,52,169,118,98,4,9,14,16,13,,unseen,0.479,0.02833333333333332,0,,,-2.803655,-77.50257
3,63,151,135,69,5,7,16,14,10,,unseen,0.406,0.005333333333333301,0,,,18.878138,23.27757
2,54,168,113,88,4,9,16,15,11,,unseen,0.48583333333333334,0.03516666666666668,0,,,-16.687084,-30.460802
2,42,155,108,93,6,8,14,17,10,,unseen,0.4625,0.03483333333333333,0,,,17.243994,-88.57122
3,61,128,105,71,4,8,13,16,10,,unseen,0.49833333333333335,0.04799999999999999,0,,,-29.944471,13.487485
2,65,196,150,81,5,8,16,18,13,,unseen,0.38166666666666665,0.004666666666666652,0,,,56.624447,21.968557
3,46,168,131,100,6,8,14,13,11,,unseen,0.4088333333333333,-0.01150000000000001,0,,,21.723421,-42.064754
2,69,130,124,64,4,9,10,19,12,,unseen,0.4176666666666667,0.03466666666666662,0,,,-19.842014,58.345238
3,41,152,167,63,4,7,13,15,10,,unseen,0.38183333333333336,0.013499999999999956,0,,,-43.108963,68.39846
2,56,167,128,76,6,9,18,16,10,,unseen,0.49216666666666664,0.023500000000000076,0,,,10.024128,-12.264169
3,33,105,139,100,4,9,16,18,10,,unseen,0.4483333333333333,0.059,0,,,-19.404907,-5.2290792
2,68,170,154,91,6,7,6,8,13,,unseen,0.2965,-0.04783333333333331,1,,,-15.08463,30.277836
3,64,137,123,76,4,8,14,16,13,,unseen,0.4505,0.024499999999999966,0,,,57.615265,-54.152935
2,70,135,120,75,5,8,14,20,13,,unseen,0.3471666666666667,0.022499999999999964,0,,,57.468746,23.869247
2,52,144,132,86,4,9,21,18,11,,unseen,0.4555,0.0561666666666667,0,,,-17.591496,-30.803493
2,60,166,132,98,4,8,13,17,10,,unseen,0.5603333333333333,0.039000000000000035,0,,,1.3786383,7.26044
3,56,121,108,104,6,8,14,13,13,,unseen,0.3438333333333333,0.01883333333333337,0,,,36.34387,-2.22279
3,49,146,127,108,4,9,11,14,13,,unseen,0.43366666666666664,0.03666666666666668,0,,,-1.3621272,-54.841133
3,65,148,102,88,5,9,18,18,13,,unseen,0.3343333333333333,0.028000000000000025,0,,,-18.88823,-60.182167
2,63,113,120,96,5,8,15,17,13,,unseen,0.37283333333333335,0.025499999999999967,0,,,55.419483,23.57654
2,42,122,123,110,4,7,13,15,11,,unseen,0.38033333333333336,0.0033333333333332993,0,,,-41.248833,47.590614
2,46,114,115,68,4,8,18,17,13,,unseen,0.4115,0.07116666666666671,0,,,-71.77614,-45.944363
2,67,235,167,101,6,8,4,12,11,,unseen,0.24666666666666667,-0.063,1,,,86.23732,-31.881304
2,64,107,147,75,4,8,14,16,11,,unseen,0.4643333333333333,0.025000000000000022,0,,,1.3882086,-30.61432
2,69,151,120,72,4,8,14,15,10,,unseen,0.5193333333333333,0.046666666666666634,0,,,-1.8159171,2.2801282
3,34,168,124,74,5,9,15,16,10,,unseen,0.43166666666666664,0.052000000000000046,0,,,50.175823,-11.507476
3,50,164,124,79,4,8,10,18,12,,unseen,0.4756666666666667,0.01366666666666666,0,,,22.228167,-24.369177
3,54,148,102,69,6,9,17,15,10,,unseen,0.4245,0.03816666666666668,0,,,-25.157825,-80.97019
3,70,169,123,87,4,7,16,18,11,,unseen,0.393,0.0023333333333332984,0,,,-94.21124,-2.263601
3,66,133,128,81,4,9,13,17,11,,unseen,0.47833333333333333,0.02466666666666667,0,,,-1.8069066,92.81682
3,67,165,147,83,5,8,13,19,13,,unseen,0.3625,0.017166666666666663,0,,,15.068717,9.316072
2,48,137,114,62,6,9,15,18,10,,unseen,0.42983333333333335,0.047166666666666635,0,,,9.748478,-15.721619
3,65,162,150,96,6,8,17,12,12,,unseen,0.37183333333333335,-0.012500000000000011,0,,,41.498955,-23.498018
2,45,136,141,76,6,8,14,15,10,,unseen,0.4985,0.02350000000000002,0,,,17.686558,-85.33864
3,39,130,121,76,4,9,12,16,12,,unseen,0.453,0.03366666666666668,0,,,51.56189,8.255754
2,70,159,120,87,5,8,10,18,10,,unseen,0.462,0.022333333333333316,0,,,-31.77589,-48.220215
2,40,171,115,86,6,8,15,16,11,,unseen,0.3925,0.012833333333333308,0,,,79.60254,-34.145332
2,58,133,170,82,5,9,13,16,10,,unseen,0.45266666666666666,0.014333333333333365,0,,,65.29991,-24.777033
2,53,154,118,88,6,8,5,7,10,,unseen,0.4955,0.0011666666666666492,1,,,20.20589,-88.81029
2,36,118,131,64,4,7,14,18,13,,unseen,0.3435,0.032833333333333325,0,,,-52.723152,-33.754436
3,39,153,154,71,6,8,14,17,10,,unseen,0.4215,0.02616666666666667,0,,,11.359059,76.6632
3,32,116,114,78,5,8,15,16,13,,unseen,0.30566666666666664,0.04633333333333334,0,,,13.678426,5.369535
2,35,128,113,98,4,8,10,16,11,,unseen,0.42333333333333334,0.04633333333333334,0,,,4.949852,-36.69387
3,30,168,168,82,4,8,19,18,13,,unseen,0.2795,0.026166666666666616,0,,,54.64061,-48.921925
3,68,170,106,106,6,8,14,17,10,,unseen,0.39366666666666666,0.01100000000000001,0,,,11.887604,70.0206
2,68,137,112,92,4,9,14,20,10,,unseen,0.5108333333333334,0.05783333333333329,0,,,-52.227787,-10.404312
3,42,134,142,80,6,9,19,16,10,,unseen,0.44966666666666666,0.03200000000000003,0,,,-25.128542,-85.862404
2,50,132,137,105,5,9,16,15,13,,unseen,0.39116666666666666,0.019833333333333314,0,,,28.567177,-54.050755
3,37,157,110,64,4,8,15,16,12,,unseen,0.381,0.04799999999999999,0,,,21.13654,-22.408792
3,55,133,114,63,4,8,13,19,11,,unseen,0.4195,0.044833333333333336,0,,,-50.815613,-64.70929
3,61,167,100,74,5,9,5,11,13,,unseen,0.33,0.008666666666666656,1,,,-20.219048,-60.042034
2,37,124,112,94,4,9,13,18,10,,unseen,0.5045,0.07150000000000001,0,,,-65.93348,-8.041105
3,62,158,145,73,4,7,14,13,10,,unseen,0.49683333333333335,0.007833333333333359,0,,,-38.471844,67.92997
2,35,138,136,72,4,7,17,16,10,,unseen,0.4525,0.04149999999999998,0,,,7.853807,54.6328
2,44,140,137,92,4,8,15,18,13,,unseen,0.4698333333333333,0.04416666666666669,0,,,-66.1824,-45.379917
2,51,153,117,66,5,7,15,14,11,,unseen,0.33316666666666667,0.00216666666666665,0,,,-32.661045,35.28047
3,65,172,114,71,4,9,14,15,12,,unseen,0.4493333333333333,0.024333333333333373,0,,,47.05404,7.601888
3,63,140,127,84,4,7,13,17,11,,unseen,0.4251666666666667,0.0008333333333332971,0,,,-94.390205,-1.981476
3,65,143,113,85,5,9,13,13,12,,unseen,0.38566666666666666,0.01366666666666666,0,,,95.03209,10.525351
3,64,155,127,90,6,9,17,16,10,,unseen,0.478,0.017000000000000015,0,,,-23.739038,-78.53172
3,63,162,139,88,6,9,17,15,10,,unseen,0.48633333333333334,0.009333333333333305,0,,,-22.935013,-79.17252
2,50,134,145,103,6,9,15,16,13,,unseen,0.4046666666666667,0.013333333333333308,0,,,-76.02517,38.095966
2,61,168,165,89,6,8,4,8,12,,unseen,0.32083333333333336,-0.051166666666666694,1,,,33.59916,74.13312
2,65,142,121,83,4,7,13,16,11,,unseen,0.45116666666666666,-0.007833333333333303,0,,,-39.696716,45.232872
2,30,116,122,100,4,9,13,16,12,,unseen,0.378,0.041666666666666685,0,,,-25.148586,52.193356
3,34,135,138,82,5,9,18,16,13,,unseen,0.3365,0.03649999999999998,0,,,-21.420887,-61.738537
2,70,171,112,68,6,9,4,6,12,,unseen,0.29183333333333333,-0.03649999999999998,1,,,79.48745,28.623995
2,36,146,162,75,4,9,15,16,10,,unseen,0.47983333333333333,0.043166666666666687,0,,,-62.6725,-14.038745
2,68,156,130,102,4,8,11,22,13,,unseen,0.4221666666666667,0.03649999999999998,0,,,-66.444084,-40.631104
3,55,150,133,67,5,8,15,16,13,,unseen,0.36333333333333334,0.031333333333333324,0,,,15.239644,7.5044627
3,62,159,114,79,4,9,15,19,13,,unseen,0.44683333333333336,0.03983333333333333,0,,,-3.5286963,-50.081234
2,61,151,120,95,4,8,11,13,11,,unseen,0.494,0.015666666666666718,0,,,2.2075193,-34.40284
3,59,156,114,86,6,8,17,15,12,,unseen,0.38016666666666665,0.0018333333333333535,0,,,41.502266,-24.950338
2,43,153,126,97,4,8,13,17,13,,unseen,0.4705,0.04083333333333333,0,,,-65.44153,-44.79714
3,66,124,126,68,6,8,11,15,12,,unseen,0.36716666666666664,-0.005166666666666653,0,,,41.963963,-26.052328
2,57,131,126,87,4,7,19,15,11,,unseen,0.43516666666666665,0.004833333333333356,0,,,-40.09542,45.7843
2,67,137,120,92,4,9,19,17,10,,unseen,0.5153333333333333,0.06066666666666665,0,,,-52.812637,-10.686518
3,43,142,151,73,4,8,15,18,10,,unseen,0.5138333333333334,0.04716666666666669,0,,,-37.9033,13.723394
2,54,142,121,82,4,9,15,18,10,,unseen,0.5515,0.0518333333333334,0,,,-58.026836,-6.5443687
3,56,166,104,76,4,8,16,16,12,,unseen,0.4365,0.030500000000000027,0,,,21.368395,-25.67272
3,50,145,127,92,4,7,13,15,10,,unseen,0.507,0.014333333333333309,0,,,-37.784508,71.41275
2,42,165,114,74,4,9,16,16,10,,unseen,0.527,0.06299999999999994,0,,,-63.187973,-3.0012739
2,41,143,127,107,6,9,9,17,10,,unseen,0.45616666666666666,0.013833333333333309,0,,,4.6972094,-12.090651
2,60,135,105,103,4,8,14,14,11,,unseen,0.44483333333333336,0.02949999999999997,0,,,2.3733215,-35.231544
2,66,163,123,81,6,8,16,15,10,,unseen,0.494,0.016000000000000014,0,,,19.421764,-81.847694
2,65,127,155,92,6,8,15,19,11,,unseen,0.3888333333333333,0.0021666666666667056,0,,,81.94612,-32.59345
3,31,149,165,88,5,7,4,8,12,,unseen,0.18833333333333332,-0.04099999999999998,1,,,10.715444,30.778526
3,63,187,134,80,6,8,6,10,12,,unseen,0.38533333333333336,-0.02400000000000002,1,,,39.89212,-21.169363
2,51,153,118,78,5,8,14,18,13,,unseen,0.3875,0.014500000000000013,0,,,56.395527,25.423054
2,31,141,151,92,4,9,16,21,10,,unseen,0.4435,0.0645,0,,,-63.839466,-11.023754
3,59,124,121,87,6,9,14,13,10,,unseen,0.4855,0.013500000000000012,0,,,-26.530382,-79.01841
2,61,176,110,78,4,9,13,17,10,,unseen,0.5428333333333333,0.04916666666666669,0,,,-53.27679,-6.852887
2,60,133,101,67,4,8,18,14,10,,unseen,0.4736666666666667,0.07333333333333336,0,,,-5.671778,1.028731
3,43,121,120,104,4,8,14,16,11,,unseen,0.43083333333333335,0.035499999999999976,0,,,-47.645958,-67.68653
3,59,133,151,62,4,9,10,14,13,,unseen,0.4166666666666667,0.019333333333333313,0,,,-7.9096127,-49.590435
2,52,141,133,61,5,8,14,16,11,,unseen,0.37466666666666665,0.021666666666666667,0,,,-37.3937,-26.851948
3,52,121,165,80,4,9,15,15,11,,unseen,0.45916666666666667,0.027166666666666672,0,,,0.5267495,95.704865
3,51,152,128,95,4,8,11,13,12,,unseen,0.4785,0.01150000000000001,0,,,24.176552,-25.572695
2,64,166,114,109,4,9,3,6,10,,unseen,0.3785,-0.0011666666666666492,1,,,-52.106148,-15.666559
3,63,168,136,106,6,7,15,19,10,,unseen,0.3923333333333333,-0.005666666666666653,0,,,13.608589,-61.526745
2,41,143,131,65,4,9,16,15,11,,unseen,0.44633333333333336,0.05066666666666664,0,,,-20.67995,-31.489029
3,37,177,142,79,5,9,14,16,11,,unseen,0.38283333333333336,0.021166666666666667,0,,,41.51915,-39.377056
3,61,98,150,67,4,8,17,16,12,,unseen,0.39766666666666667,0.03899999999999998,0,,,18.210758,-25.043846
2,45,165,129,60,5,9,15,15,13,,unseen,0.364,0.022333333333333316,0,,,26.42364,-57.107613
2,33,164,133,71,6,7,15,12,13,,unseen,0.2916666666666667,-0.018666666666666665,0,,,-18.350449,34.622684
3,49,141,106,104,6,8,15,17,13,,unseen,0.3355,0.022833333333333317,0,,,35.896805,-2.0972126
2,59,161,121,68,4,9,16,14,12,,unseen,0.4706666666666667,0.03200000000000003,0,,,-21.139336,57.77475
3,62,162,118,98,4,9,13,14,11,,unseen,0.477,0.02266666666666667,0,,,-3.6940882,94.228615
3,47,140,137,60,5,8,17,16,10,,unseen,0.4131666666666667,0.05083333333333334,0,,,50.047153,60.1155
3,44,170,104,97,5,9,14,14,12,,unseen,0.3586666666666667,0.019666666666666666,0,,,94.90925,7.103991
3,45,97,101,89,4,9,11,15,10,,unseen,0.49833333333333335,0.055999999999999994,0,,,-23.95656,-4.9400434
3,51,170,114,61,4,9,14,15,10,,unseen,0.5038333333333334,0.04816666666666669,0,,,-26.369707,-1.382328
3,54,153,116,89,4,9,13,14,11,,unseen,0.48933333333333334,0.020999999999999963,0,,,-2.6179972,96.13601
2,64,148,121,65,5,9,16,20,10,,unseen,0.4345,0.04416666666666669,0,,,58.647213,-33.013966
3,48,149,129,80,5,9,13,17,10,,unseen,0.48133333333333334,0.03433333333333338,0,,,52.268745,-10.142978
3,62,145,104,71,5,7,13,13,10,,unseen,0.38233333333333336,0.018666666666666665,0,,,19.943974,22.813683
3,44,152,103,79,4,8,15,19,10,,unseen,0.4935,0.061500000000000055,0,,,-35.100544,15.73186
3,55,169,129,100,4,8,17,16,10,,unseen,0.5356666666666666,0.040000000000000036,0,,,-29.987757,21.379923
3,64,181,138,102,6,7,4,14,10,,unseen,0.38133333333333336,-0.026666666666666672,1,,,12.777125,-58.864166
3,31,152,123,96,6,8,15,16,11,,unseen,0.32866666666666666,0.017666666666666664,0,,,21.877405,-40.827736
3,68,163,120,106,4,9,17,16,12,,unseen,0.413,0.029666666666666675,0,,,47.755756,11.7100935
2,48,115,143,72,5,8,12,18,10,,unseen,0.4685,0.04149999999999998,0,,,-37.88068,-43.840748
3,48,144,110,85,4,8,12,15,11,,unseen,0.46316666666666667,0.029833333333333323,0,,,-48.59746,-66.443245
3,42,171,141,106,4,9,13,19,10,,unseen,0.503,0.04133333333333333,0,,,-20.72673,-7.137221
2,58,152,104,110,4,9,11,20,13,,unseen,0.3963333333333333,0.028333333333333377,0,,,-3.156077,-76.062355
2,42,163,114,81,4,9,13,14,10,,unseen,0.547,0.052999999999999936,0,,,-64.26447,-5.839846
2,66,162,100,64,5,9,13,18,13,,unseen,0.321,0.025999999999999968,0,,,28.125223,-57.913513
3,35,123,126,67,4,9,16,19,11,,unseen,0.407,0.04466666666666669,0,,,3.1625519,96.0667
2,66,159,122,84,4,9,19,17,10,,unseen,0.531,0.05499999999999994,0,,,-52.442802,-8.994486
3,57,155,116,94,4,8,14,17,12,,unseen,0.4665,0.01849999999999996,0,,,23.268866,-26.502094
2,35,162,134,78,5,9,17,15,10,,unseen,0.45316666666666666,0.03983333333333333,0,,,64.8929,-30.46498
2,47,159,123,91,5,9,13,16,11,,unseen,0.42833333333333334,0.010333333333333306,0,,,-3.5643408,65.25417
2,42,148,144,65,5,8,14,19,10,,unseen,0.43016666666666664,0.04883333333333334,0,,,-38.25555,-43.59417
3,63,119,122,109,5,8,11,16,10,,unseen,0.41583333333333333,0.029833333333333323,0,,,50.898857,53.378754
3,66,144,126,85,6,7,13,12,13,,unseen,0.33616666666666667,-0.02616666666666667,0,,,21.5492,-1.4897838
2,41,168,124,109,6,7,4,8,12,,unseen,0.27416666666666667,-0.05416666666666667,1,,,65.61861,37.211617
3,38,137,125,64,5,7,11,15,11,,unseen,0.2911666666666667,-0.003500000000000003,0,,,-5.092708,46.05983
3,39,141,126,92,4,8,12,20,11,,unseen,0.4465,0.03516666666666668,0,,,-49.497543,-68.13759
2,57,129,123,69,6,8,15,18,11,,unseen,0.38566666666666666,0.019000000000000017,0,,,80.639984,-35.791714
2,70,128,116,104,5,9,17,20,10,,unseen,0.3953333333333333,0.03733333333333333,0,,,57.67067,-25.98264
3,43,149,110,79,5,8,15,15,13,,unseen,0.3521666666666667,0.04049999999999998,0,,,13.528549,6.3391924
3,30,156,139,70,4,9,14,14,11,,unseen,0.3948333333333333,0.02250000000000002,0,,,2.3703082,97.162315
2,62,152,123,70,6,9,15,19,10,,unseen,0.47,0.027000000000000024,0,,,12.591408,-10.17603
2,60,153,139,92,5,8,13,19,10,,unseen,0.49166666666666664,0.028666666666666674,0,,,-33.49331,-45.636677
2,64,118,115,87,4,7,14,18,10,,unseen,0.497,0.024333333333333318,0,,,11.827423,49.277958
2,41,144,110,109,4,7,12,16,12,,unseen,0.3586666666666667,0.007999999999999952,0,,,22.653889,36.52644
3,56,131,127,83,5,9,16,16,12,,unseen,0.39266666666666666,0.017666666666666664,0,,,95.38621,9.3551655
3,63,138,122,84,4,9,16,17,13,,unseen,0.4548333333333333,0.03883333333333333,0,,,-3.0819154,-50.669235
2,68,173,133,110,6,8,4,7,12,,unseen,0.2865,-0.04683333333333331,1,,,34.839268,75.52274
2,56,169,136,94,6,7,5,12,13,,unseen,0.3625,-0.04583333333333334,1,,,-16.197174,30.18091
